"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01037","2","10","71","0","2023","4","",13,47,47,48,508610,0,0,827,"",13.47,1.01,1.03,1.04,0.74,0.00,0.00,0.72,"",0,0.0,4,9.3,5,11.9,4,9.1,110681,27.8,0,0.0,0,0.0,115,16.2
"01037","3","10","71","0","2023","4","",14,315,310,315,2830738,4708,9,695,"",6.11,2.19,2.18,2.21,1.59,0.27,0.20,0.73,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","10","71","0","2023","4","",127,1134,1120,1124,18119055,811916,7968,1238,"",0.81,0.88,0.88,0.88,0.97,1.03,1.01,1.11,"N",3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","0","10","70","0","2023","4","",1111,11989,12063,12109,140810099,8427275,65476,899,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",83,8.1,155,1.3,291,2.5,291,2.5,7491888,5.6,330557,4.1,-42400,-39.3,31,3.6
"01039","1","10","71","0","2023","4","",15,123,123,127,2152984,0,0,1332,"",2.63,0.54,0.53,0.55,0.60,0.00,0.00,1.11,"",0,0.0,8,7.0,7,6.0,7,5.8,192984,9.8,0,0.0,0,0.0,43,3.3
"01039","2","10","71","0","2023","4","",17,374,371,358,5038812,0,0,1054,"",2.54,1.02,1.00,0.96,1.13,0.00,0.00,1.13,"",0,0.0,-6,-1.6,-1,-0.3,-2,-0.6,200135,4.1,0,0.0,0,0.0,50,5.0
"01039","3","10","71","0","2023","4","",45,1583,1593,1580,18184150,29126,57,882,"",2.83,1.39,1.38,1.37,1.57,0.16,0.15,1.14,"",0,0.0,6,0.4,34,2.2,11,0.7,1257475,7.4,6398,28.2,-102,-64.2,52,6.3
"01039","5","10","71","0","2023","4","",1034,9909,9976,10044,115434153,8398149,65419,890,"",0.96,0.97,0.97,0.97,0.95,1.03,1.01,0.98,"",83,8.7,147,1.5,251,2.6,275,2.8,5841294,5.3,324159,4.0,-42298,-39.3,26,3.0
"01041","0","10","70","0","2023","4","",304,3582,3601,3618,44954102,2851114,41386,960,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,4.1,320,9.8,322,9.8,344,10.5,6028631,15.5,544886,23.6,7718,22.9,45,4.9
"01041","1","10","71","0","2023","4","",10,37,37,41,465798,0,0,935,"",6.41,0.54,0.54,0.59,0.41,0.00,0.00,0.73,"",0,0.0,-4,-9.8,-3,-7.5,-4,-8.9,-30538,-6.2,0,0.0,0,0.0,26,2.9
"01041","2","10","71","0","2023","4","",10,55,54,52,899842,0,0,1290,"",5.45,0.50,0.49,0.47,0.63,0.00,0.00,1.30,"",0,0.0,1,1.9,1,1.9,-1,-1.9,111745,14.2,0,0.0,0,0.0,153,13.5
"01041","3","10","71","0","2023","4","",22,585,585,578,5920554,8718,17,782,"",5.05,1.72,1.70,1.68,1.60,0.14,0.07,0.94,"",0,0.0,30,5.4,23,4.1,20,3.6,62735,1.1,-10059,-53.6,-115,-87.1,-25,-3.1
"01041","5","10","71","0","2023","4","",262,2905,2925,2947,37667908,2842396,41369,990,"",0.88,0.95,0.95,0.95,0.97,1.03,1.01,1.02,"",12,4.8,293,11.2,301,11.5,329,12.6,5884689,18.5,554945,24.3,7833,23.4,56,6.0
"01043","0","10","70","0","2023","4","",2273,30573,30768,30861,401771570,25867008,160362,1006,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",124,5.8,201,0.7,203,0.7,180,0.6,14257838,3.7,-2069213,-7.4,-193453,-54.7,30,3.1
"01043","1","10","71","0","2023","4","",18,201,184,188,3292486,0,0,1326,"",1.54,0.34,0.31,0.32,0.32,0.00,0.00,0.99,"",0,0.0,13,6.9,-3,-1.6,-3,-1.6,253304,8.3,0,0.0,0,0.0,87,7.0
"01043","2","10","71","0","2023","4","",19,724,734,693,9766192,0,0,1048,"",1.39,0.77,0.78,0.73,0.76,0.00,0.00,1.01,"",0,0.0,3,0.4,11,1.5,-4,-0.6,533691,5.8,0,0.0,0,0.0,53,5.3
"01043","3","10","71","0","2023","4","",51,3559,3584,3589,41373603,161086,531,890,"",1.57,1.22,1.22,1.22,1.25,0.29,0.59,1.03,"",0,0.0,55,1.6,107,3.1,61,1.7,1947349,4.9,59857,59.1,-326,-38.0,24,2.8
"01043","5","10","71","0","2023","4","",2185,26089,26266,26391,347339289,25705922,159831,1018,"",0.99,1.00,1.00,1.00,1.00,1.03,1.00,1.00,"",124,6.0,130,0.5,88,0.3,126,0.5,11523494,3.4,-2129070,-7.6,-193127,-54.7,30,3.0
"01045","0","10","70","0","2023","4","",1126,18031,18143,18105,302941014,9789228,93974,1288,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",76,7.2,154,0.9,286,1.6,192,1.1,23893686,8.6,305924,3.2,-33079,-26.0,88,7.3
"01045","1","10","71","0","2023","4","",37,2943,2957,2950,57189135,0,0,1491,"",6.40,8.51,8.51,8.49,7.41,0.00,0.00,0.87,"",0,0.0,-7,-0.2,-8,-0.3,-40,-1.3,8522331,17.5,0,0.0,0,0.0,230,18.2
"01045","2","10","71","0","2023","4","",15,170,170,168,2666950,0,0,1212,"",2.21,0.31,0.30,0.30,0.28,0.00,0.00,0.91,"",1,7.1,0,0.0,0,0.0,2,1.2,174294,7.0,0,0.0,0,0.0,75,6.6
"01045","3","10","71","0","2023","4","",56,1953,1976,1976,22628850,76302,163,884,"",3.47,1.14,1.14,1.15,0.91,0.36,0.31,0.80,"",1,1.8,52,2.7,51,2.6,66,3.5,1582279,7.5,27833,57.4,-207,-55.9,37,4.4
"01045","5","10","71","0","2023","4","",1018,12965,13040,13011,220456079,9712926,93811,1304,"",0.93,0.84,0.84,0.84,0.85,1.03,1.01,1.01,"",74,7.8,109,0.8,243,1.9,164,1.3,13614782,6.6,278091,2.9,-32872,-25.9,64,5.2
"01047","0","10","70","0","2023","4","",980,11553,11421,11374,143891070,9239421,106034,967,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",51,5.5,34,0.3,-73,-0.6,-156,-1.4,6249563,4.5,-173307,-1.8,-51875,-32.9,47,5.1
"01047","1","10","71","0","2023","4","",17,170,165,167,3171183,0,0,1458,"",3.38,0.77,0.75,0.76,0.86,0.00,0.00,1.13,"",0,0.0,-3,-1.7,-11,-6.2,-12,-6.7,60654,1.9,0,0.0,0,0.0,99,7.3
"01047","2","10","71","0","2023","4","",20,563,562,561,7601621,0,0,1040,"",3.38,1.59,1.60,1.61,1.66,0.00,0.00,1.04,"",0,0.0,52,10.2,49,9.6,52,10.2,1141887,17.7,0,0.0,0,0.0,68,7.0
"01047","3","10","71","0","2023","4","",57,1563,1538,1514,17779808,12588,65,889,"",4.06,1.42,1.41,1.40,1.50,0.06,0.11,1.07,"",-1,-1.7,13,0.8,-16,-1.0,-43,-2.8,1323009,8.0,-17525,-58.2,-462,-87.7,74,9.1
"01047","5","10","71","0","2023","4","",886,9257,9156,9132,115338458,9226833,105969,966,"",0.93,0.94,0.94,0.94,0.93,1.03,1.01,0.99,"",52,6.2,-28,-0.3,-95,-1.0,-153,-1.6,3724013,3.3,-155782,-1.7,-51413,-32.7,40,4.3
"01049","0","10","70","0","2023","4","",1458,23073,23222,23279,301150860,20614932,112291,999,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",60,4.3,700,3.1,823,3.7,868,3.9,24564244,8.9,942141,4.8,-140680,-55.6,49,5.2
"01049","1","10","71","0","2023","4","",19,164,165,169,2523434,0,0,1169,"",2.54,0.37,0.37,0.38,0.33,0.00,0.00,0.88,"",0,0.0,11,7.2,8,5.1,6,3.7,121840,5.1,0,0.0,0,0.0,-3,-0.3
"01049","2","10","71","0","2023","4","",16,549,545,520,6657274,0,0,952,"",1.82,0.78,0.76,0.73,0.70,0.00,0.00,0.92,"",0,0.0,-2,-0.4,-5,-0.9,-31,-5.6,467047,7.5,0,0.0,0,0.0,87,10.1
"01049","3","10","71","0","2023","4","",59,2864,2868,2868,29285655,190244,418,786,"",2.82,1.31,1.29,1.29,1.18,0.43,0.66,0.91,"",0,0.0,104,3.8,102,3.7,105,3.8,1929043,7.1,25549,15.5,-801,-65.7,24,3.1
"01049","5","10","71","0","2023","4","",1364,19496,19644,19722,262684497,20424688,111873,1030,"",0.96,0.99,0.99,0.99,1.01,1.02,1.00,1.02,"",60,4.6,587,3.1,718,3.8,788,4.2,22046314,9.2,916592,4.7,-139879,-55.6,52,5.3
"01051","0","10","70","0","2023","4","",1735,20423,20688,20784,251501386,17482148,100585,938,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",83,5.0,378,1.9,411,2.0,345,1.7,22508806,9.8,750921,4.5,-102964,-50.6,68,7.8
"01051","1","10","71","0","2023","4","",15,192,198,192,3244414,0,0,1286,"",1.68,0.49,0.50,0.48,0.51,0.00,0.00,1.03,"",1,7.1,1,0.5,7,3.7,-10,-5.0,436397,15.5,0,0.0,0,0.0,176,15.9
"01051","2","10","71","0","2023","4","",25,850,839,858,17038574,0,0,1544,"",2.39,1.36,1.32,1.34,2.13,0.00,0.00,1.59,"",1,4.2,-20,-2.3,-19,-2.2,-6,-0.7,1524528,9.8,0,0.0,0,0.0,163,11.8
"01051","3","10","71","0","2023","4","",49,3344,3356,3363,41031386,1003115,3816,941,"",1.97,1.72,1.70,1.70,1.99,2.64,6.73,1.16,"",0,0.0,177,5.6,187,5.9,201,6.4,3507504,9.3,456929,83.7,-798,-17.3,29,3.2
"01051","5","10","71","0","2023","4","",1646,16037,16295,16371,190187012,16479033,96769,901,"",0.97,0.92,0.92,0.92,0.88,0.97,0.97,0.95,"",81,5.2,220,1.4,236,1.5,160,1.0,17040377,9.8,293992,1.8,-102166,-51.4,70,8.4
"01053","0","10","70","0","2023","4","",939,13036,12986,12958,167889695,9741497,83012,994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.4,471,3.7,373,3.0,361,2.9,1832847,1.1,567302,6.2,-46248,-35.8,-20,-2.0
"01053","1","10","71","0","2023","4","",7,61,57,64,896278,0,0,1136,"",1.45,0.24,0.23,0.26,0.21,0.00,0.00,0.86,"",0,0.0,-7,-10.3,-9,-13.6,-3,-4.5,17079,1.9,0,0.0,0,0.0,127,12.6
"01053","2","10","71","0","2023","4","",22,445,438,421,7599321,0,0,1345,"",3.88,1.11,1.10,1.06,1.42,0.00,0.00,1.31,"",0,0.0,24,5.7,29,7.1,25,6.3,795108,11.7,0,0.0,0,0.0,64,5.0
"01053","3","10","71","0","2023","4","",43,3370,3377,3393,48371933,1183201,3595,1101,"",3.20,2.72,2.72,2.75,3.51,5.60,7.68,1.28,"N",-1,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","10","71","0","2023","4","",867,9160,9114,9080,111022163,8558296,79417,937,"",0.95,0.82,0.82,0.82,0.77,0.91,0.96,0.94,"N",14,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","0","10","70","0","2023","4","",2401,32782,32955,32975,386991392,31176220,206268,905,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",103,4.5,578,1.8,583,1.8,488,1.5,16447822,4.4,-1266352,-3.9,-209033,-50.3,24,2.7
"01055","1","10","71","0","2023","4","",18,280,286,291,5734725,0,0,1544,"",1.46,0.45,0.45,0.46,0.58,0.00,0.00,1.28,"",-1,-5.3,-15,-5.1,-3,-1.0,-8,-2.7,110568,2.0,0,0.0,0,0.0,74,5.0
"01055","2","10","71","0","2023","4","",25,761,770,769,10585006,0,0,1062,"",1.73,0.76,0.76,0.76,0.86,0.00,0.00,1.13,"",0,0.0,26,3.5,20,2.7,27,3.6,940105,9.7,0,0.0,0,0.0,63,6.3
"01055","3","10","71","0","2023","4","",104,4105,4105,4137,48656080,387302,6134,909,"",3.02,1.32,1.31,1.32,1.53,0.57,5.27,1.16,"",1,1.0,61,1.5,77,1.9,108,2.7,3248869,7.2,129633,50.3,3367,121.7,43,5.0
"01055","5","10","71","0","2023","4","",2254,27636,27794,27778,322015581,30788918,200134,893,"",0.96,0.99,0.99,0.99,0.97,1.02,0.98,0.98,"",103,4.8,506,1.9,489,1.8,361,1.3,12148280,3.9,-1395985,-4.3,-212400,-51.5,19,2.2
"01057","0","10","70","0","2023","4","",382,3831,3825,3814,42551518,2802474,25863,856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,3.0,-46,-1.2,-54,-1.4,-159,-4.0,2799268,7.0,-162977,-5.5,-14137,-35.3,74,9.5
"01057","1","10","71","0","2023","4","",7,36,41,40,438053,0,0,864,"",3.57,0.49,0.56,0.55,0.40,0.00,0.00,0.76,"",0,0.0,2,5.9,6,17.1,1,2.6,9116,2.1,0,0.0,0,0.0,-53,-5.8
"01057","2","10","71","0","2023","4","",9,238,238,230,1986160,0,0,649,"",3.91,2.02,2.02,1.96,1.47,0.00,0.00,0.73,"",0,0.0,-2,-0.8,-1,-0.4,0,0.0,-323604,-14.0,0,0.0,0,0.0,-103,-13.7
"01057","3","10","71","0","2023","4","",20,893,888,882,9606923,8933,18,833,"",3.65,2.45,2.43,2.43,2.75,0.15,0.12,1.13,"",0,0.0,-21,-2.3,-14,-1.6,-19,-2.1,527227,5.8,4950,124.3,-10,-35.7,62,8.0
"01057","5","10","71","0","2023","4","",346,2664,2658,2662,30520382,2793541,25845,882,"",0.93,0.81,0.81,0.82,0.83,1.03,1.01,1.02,"",11,3.3,-25,-0.9,-45,-1.7,-141,-5.0,2586529,9.3,-167927,-5.7,-14127,-35.3,95,12.1
"01059","0","10","70","0","2023","4","",677,10554,10676,10827,131516367,7293542,46774,947,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,2.7,-542,-4.9,-438,-3.9,-274,-2.5,-1204612,-0.9,-499761,-6.4,-59064,-55.8,28,3.0
"01059","1","10","71","0","2023","4","",9,79,77,76,1365139,0,0,1358,"",2.59,0.39,0.38,0.37,0.41,0.00,0.00,1.08,"",-1,-10.0,-9,-10.2,-13,-14.4,-11,-12.6,-24125,-1.7,0,0.0,0,0.0,148,12.2
"01059","2","10","71","0","2023","4","",16,345,348,342,4541964,0,0,1013,"",3.92,1.06,1.06,1.03,1.09,0.00,0.00,1.03,"",0,0.0,7,2.1,11,3.3,9,2.7,261953,6.1,0,0.0,0,0.0,33,3.4
"01059","3","10","71","0","2023","4","",29,1637,1630,1626,19937999,73887,318,940,"",2.99,1.63,1.60,1.58,1.84,0.47,1.21,1.15,"",0,0.0,51,3.2,28,1.7,39,2.5,1240424,6.6,1519,2.1,-492,-60.7,36,4.0
"01059","5","10","71","0","2023","4","",623,8493,8621,8783,105671265,7219655,46456,942,"",0.94,0.94,0.94,0.95,0.93,1.02,1.00,0.99,"",19,3.1,-591,-6.5,-464,-5.1,-311,-3.4,-2682864,-2.5,-501280,-6.5,-58572,-55.8,25,2.7
"01061","0","10","70","0","2023","4","",613,5445,5466,5417,57550262,4329667,26280,813,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,3.7,73,1.4,-21,-0.4,-60,-1.1,1737195,3.1,-1052731,-19.6,-45069,-63.2,25,3.2
"01061","1","10","71","0","2023","4","",11,52,56,57,766875,0,0,1073,"",3.49,0.50,0.54,0.55,0.52,0.00,0.00,0.99,"",0,0.0,-2,-3.7,4,7.7,3,5.6,43184,6.0,0,0.0,0,0.0,29,2.8
"01061","2","10","71","0","2023","4","",11,78,76,76,1023634,0,0,1027,"",2.98,0.47,0.45,0.46,0.56,0.00,0.00,1.22,"",0,0.0,-1,-1.3,-5,-6.2,-6,-7.3,40969,4.2,0,0.0,0,0.0,90,9.6
"01061","3","10","71","0","2023","4","",33,1298,1306,1283,13617088,485782,970,808,"",3.76,2.51,2.50,2.49,2.88,5.17,6.54,1.15,"",-1,-2.9,-1,-0.1,-29,-2.2,-23,-1.8,502199,3.8,76724,18.8,-2360,-70.9,40,5.2
"01061","5","10","71","0","2023","4","",558,4017,4028,4001,42142665,3843885,25310,807,"",0.93,0.86,0.86,0.86,0.85,0.92,0.97,0.99,"",23,4.3,77,2.0,9,0.2,-34,-0.8,1150843,2.8,-1129455,-22.7,-42709,-62.8,18,2.3
"01063","0","10","70","0","2023","4","",176,1812,1847,1872,20470660,2423998,15224,854,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.9,91,5.3,127,7.4,221,13.4,2433906,13.5,987898,68.8,-9281,-37.9,37,4.5
"01063","1","10","71","0","2023","4","",7,24,25,24,286844,0,0,907,"",7.74,0.69,0.71,0.67,0.55,0.00,0.00,0.80,"",0,0.0,1,4.3,2,8.7,-4,-14.3,-20948,-6.8,0,0.0,0,0.0,-53,-5.5
"01063","2","10","71","0","2023","4","",9,47,48,49,516042,0,0,827,"",8.48,0.85,0.85,0.85,0.79,0.00,0.00,0.94,"",0,0.0,-4,-7.8,-3,-5.9,-2,-3.9,-6912,-1.3,0,0.0,0,0.0,38,4.8
"01063","3","10","71","0","2023","4","",21,476,477,478,4933659,718882,1438,796,"",8.33,2.76,2.71,2.68,2.93,13.67,16.74,1.08,"",0,0.0,87,22.4,83,21.1,93,24.2,667135,15.6,695618,2990.1,1268,745.9,-47,-5.6
"01063","5","10","71","0","2023","4","",139,1265,1297,1321,14734115,1705116,13786,876,"",0.81,0.82,0.82,0.83,0.84,0.73,0.91,1.02,"",5,3.7,7,0.6,45,3.6,134,11.3,1794631,13.9,292280,20.7,-10549,-43.3,68,8.4
"01065","0","10","70","0","2023","4","",318,2606,2624,2644,32403269,1733849,14838,950,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,2.9,71,2.8,69,2.7,74,2.9,1493644,4.8,98010,6.0,-5255,-26.2,19,2.0
"01065","1","10","71","0","2023","4","",11,38,34,39,595537,0,0,1238,"",6.74,0.76,0.68,0.77,0.72,0.00,0.00,0.98,"",0,0.0,1,2.7,-4,-10.5,-4,-9.3,-5401,-0.9,0,0.0,0,0.0,63,5.4
"01065","2","10","71","0","2023","4","",12,86,86,88,1201573,0,0,1066,"",6.26,1.08,1.07,1.08,1.17,0.00,0.00,1.08,"",0,0.0,2,2.4,1,1.2,2,2.3,106181,9.7,0,0.0,0,0.0,75,7.6
"01065","3","10","71","0","2023","4","",22,691,724,739,7620267,146618,313,816,"",4.83,2.79,2.89,2.94,2.86,3.90,3.74,1.00,"",0,0.0,-37,-5.1,-11,-1.5,12,1.7,365727,5.0,-21822,-13.0,-870,-73.5,52,6.8
"01065","5","10","71","0","2023","4","",273,1791,1780,1778,22985892,1587231,14525,992,"",0.88,0.80,0.79,0.79,0.82,0.95,0.99,1.04,"",9,3.4,105,6.2,83,4.9,64,3.7,1027137,4.7,119832,8.2,-4385,-23.2,-2,-0.2
"01067","0","10","70","0","2023","4","",428,4032,3989,4017,64090949,2813652,12788,1229,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,9.2,236,6.2,159,4.2,178,4.6,3106165,5.1,-342142,-10.8,-17527,-57.8,1,0.1
"01067","1","10","71","0","2023","4","",7,48,46,48,596868,0,0,970,"",3.18,0.62,0.60,0.62,0.37,0.00,0.00,0.59,"",0,0.0,5,11.6,-1,-2.1,-4,-7.7,41408,7.5,0,0.0,0,0.0,67,7.4
"01067","2","10","71","0","2023","4","",12,64,64,64,909440,0,0,1093,"",4.65,0.52,0.52,0.52,0.45,0.00,0.00,0.86,"",0,0.0,-4,-5.9,-3,-4.5,-1,-1.5,-1353,-0.1,0,0.0,0,0.0,42,4.0
"01067","3","10","71","0","2023","4","",18,643,634,641,7318528,62338,125,881,"",2.93,1.68,1.67,1.68,1.39,1.02,1.73,0.83,"",-1,-5.3,28,4.6,6,1.0,19,3.1,531850,7.8,-8559,-12.1,-733,-85.4,41,4.9
"01067","5","10","71","0","2023","4","",391,3277,3245,3264,55266113,2751314,12663,1303,"",0.94,0.95,0.95,0.95,1.00,1.01,1.00,1.05,"",37,10.5,207,6.7,157,5.1,164,5.3,2534260,4.8,-333583,-10.8,-16794,-57.0,-11,-0.8
"01069","0","10","70","0","2023","4","",3653,51278,51029,51105,713998115,45328185,319490,1074,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",216,6.3,1327,2.7,636,1.3,773,1.5,29696932,4.3,-2653461,-5.5,-294587,-48.0,26,2.5
"01069","1","10","71","0","2023","4","",25,321,306,305,5665756,0,0,1403,"",1.33,0.33,0.31,0.31,0.31,0.00,0.00,0.98,"",0,0.0,21,7.0,13,4.4,5,1.7,443771,8.5,0,0.0,0,0.0,54,4.0
"01069","2","10","71","0","2023","4","",28,973,966,947,13165158,0,0,1053,"",1.27,0.62,0.62,0.60,0.58,0.00,0.00,0.95,"",0,0.0,45,4.8,49,5.3,38,4.2,573445,4.6,0,0.0,0,0.0,-2,-0.2
"01069","3","10","71","0","2023","4","",77,7383,7280,7316,112983498,523296,1101,1186,"",1.47,1.51,1.49,1.50,1.93,0.53,0.61,1.28,"",1,1.3,317,4.5,224,3.2,266,3.8,9234677,8.9,73109,16.2,-2437,-68.9,55,4.9
"01069","5","10","71","0","2023","4","",3523,42601,42477,42537,582183703,44804889,318389,1053,"",0.99,0.97,0.97,0.97,0.95,1.02,1.00,0.97,"",215,6.5,944,2.3,350,0.8,464,1.1,19445039,3.5,-2726570,-5.7,-292150,-47.9,21,2.0
"01071","0","10","70","0","2023","4","",1181,15485,15522,15667,197473922,12225187,88337,976,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",48,4.2,127,0.8,90,0.6,203,1.3,12440126,6.7,-561037,-4.4,-85330,-49.1,53,5.7
"01071","1","10","71","0","2023","4","",23,131,135,138,3266098,0,0,1866,"",3.79,0.44,0.45,0.46,0.65,0.00,0.00,1.44,"",0,0.0,8,6.5,12,9.8,11,8.7,415183,14.6,0,0.0,0,0.0,102,5.8
"01071","2","10","71","0","2023","4","",15,177,177,179,2908729,0,0,1259,"",2.11,0.37,0.37,0.37,0.46,0.00,0.00,1.25,"",0,0.0,2,1.1,1,0.6,1,0.6,287134,11.0,0,0.0,0,0.0,115,10.1
"01071","3","10","71","0","2023","4","",63,2926,2921,2935,34791983,777573,2473,914,"",3.72,1.99,1.97,1.97,2.14,2.93,4.96,1.09,"",-1,-1.6,118,4.2,87,3.1,102,3.6,2304106,7.1,35601,4.8,-3610,-59.3,29,3.3
"01071","5","10","71","0","2023","4","",1080,12251,12289,12415,156507112,11447614,85864,977,"",0.94,0.93,0.93,0.93,0.92,0.97,0.98,0.99,"",49,4.8,-1,0.0,-10,-0.1,89,0.7,9433703,6.4,-596638,-5.0,-81720,-48.8,57,6.2
"01073","0","10","70","0","2023","4","",22689,364849,367268,367462,6582695913,295755321,2167853,1382,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",817,3.7,6397,1.8,6755,1.9,4894,1.3,344966824,5.5,-15666538,-5.0,-1919332,-47.0,51,3.8
"01073","1","10","71","0","2023","4","",91,8562,8689,8746,188351375,0,0,1672,"",0.78,1.22,1.24,1.24,1.12,0.00,0.00,0.91,"",0,0.0,392,4.8,362,4.3,301,3.6,11924736,6.8,0,0.0,0,0.0,40,2.5
"01073","2","10","71","0","2023","4","",92,25856,25815,25714,461032806,0,0,1375,"",0.67,2.31,2.29,2.28,2.20,0.00,0.00,0.96,"",1,1.1,513,2.0,511,2.0,450,1.8,31037193,7.2,0,0.0,0,0.0,68,5.2
"01073","3","10","71","0","2023","4","",424,26671,26818,27006,429995366,409105,1162,1233,"",1.30,0.77,0.77,0.77,0.79,0.06,0.10,1.03,"",-1,-0.2,415,1.6,484,1.8,398,1.5,27609475,6.9,10443,2.6,-2462,-67.9,61,5.2
"01073","5","10","71","0","2023","4","",22082,303760,305946,305996,5503316366,295346216,2166691,1387,"",1.00,0.97,0.97,0.97,0.97,1.03,1.01,1.00,"",817,3.8,5077,1.7,5398,1.8,3745,1.2,274395420,5.2,-15676981,-5.0,-1916870,-46.9,48,3.6
"01075","0","10","70","0","2023","4","",317,3464,3455,3472,42796691,2188096,13046,950,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,7.1,140,4.2,117,3.5,119,3.5,2193385,5.4,-109862,-4.8,-17010,-56.6,14,1.5
"01075","1","10","71","0","2023","4","",7,34,33,32,391025,0,0,911,"",4.30,0.51,0.50,0.48,0.36,0.00,0.00,0.72,"",0,0.0,-1,-2.9,-2,-5.7,-2,-5.9,-12849,-3.2,0,0.0,0,0.0,15,1.7
"01075","2","10","71","0","2023","4","",9,63,66,66,861778,0,0,1020,"",4.71,0.59,0.62,0.62,0.63,0.00,0.00,1.04,"",0,0.0,-3,-4.5,1,1.5,1,1.5,64508,8.1,0,0.0,0,0.0,81,8.6
"01075","3","10","71","0","2023","4","",28,473,476,482,5147548,0,0,830,"",6.16,1.44,1.44,1.46,1.46,0.00,0.00,1.01,"",0,0.0,24,5.3,26,5.8,29,6.4,180752,3.6,-2800,-100.0,-20,-100.0,-18,-2.1
"01075","5","10","71","0","2023","4","",273,2894,2880,2892,36396340,2188096,13046,969,"",0.88,0.98,0.98,0.97,0.99,1.03,1.01,1.01,"",21,8.3,120,4.3,92,3.3,91,3.2,1960974,5.7,-107062,-4.7,-16990,-56.6,19,2.0
"01077","0","10","70","0","2023","4","",2538,30852,31134,31154,358481527,25807777,189279,888,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",163,6.9,811,2.7,947,3.1,948,3.1,24343315,7.3,11673,0.0,-162268,-46.2,35,4.1
"01077","1","10","71","0","2023","4","",21,294,291,296,5543772,0,0,1452,"",1.61,0.50,0.49,0.49,0.61,0.00,0.00,1.23,"",0,0.0,19,6.9,4,1.4,7,2.4,288012,5.5,0,0.0,0,0.0,27,1.9
"01077","2","10","71","0","2023","4","",15,1578,1594,1576,21283509,0,0,1034,"",0.98,1.67,1.67,1.65,1.87,0.00,0.00,1.13,"",0,0.0,87,5.8,75,4.9,67,4.4,1594831,8.1,0,0.0,0,0.0,29,2.9
"01077","3","10","71","0","2023","4","",46,3610,3612,3637,44987750,45182,144,956,"",1.26,1.23,1.22,1.23,1.53,0.08,0.13,1.25,"",0,0.0,69,1.9,95,2.7,107,3.0,2442762,5.7,-14254,-24.0,-273,-65.5,29,3.1
